chunk_id,document,class,page,chunk_text,chunk_length,chunk_method
7308db93-67e5-459e-800f-7fbbe5a6d03e,Lecture_3.pdf,CSCI_80,9,". Enforcing arc consistency, on the other hand, is less resource intensive. By interleaving backtracking search with inference (enforcing arc consistency), we can get at a more eﬃcient algorithm. This algorithm is called the Maintaining Arc-Consistency algorithm. This algorithm will enforce arc-consistency aDer every new assignment of the backtracking search. Speciﬁcally, aDer we make a new assignment to X, we will call the AC-3 algorithm and start it with a queue of all arcs (Y ,X) where Y is a neighbor of X (and not a queue of all arcs in the problem). Following is a revised Backtrack algorithm that maintains arc-consistency, with the new addi#ons in bold.",666,recursive
46896cd0-442f-4e21-a879-a4ab5453dd89,Lecture_3.pdf,CSCI_80,10,"func#on Backtrack(assignment, csp):  if assignment complete: return assignment var = Select-Unassigned-Var(assignment, csp) for value in Domain-Values(var, assignment, csp): if value consistent with assignment: add {var = value} to assignment inferences = Inference(assignment, csp) if inferences ≠ failure: add inferences to assignment result = Backtrack(assignment, csp) if result ≠ failure: return result remove {var = value} and inferences from assignment return failure  The Inference func#on runs the AC-3 algorithm as described. Its output is all the inferences that can be made through enforcing arc-consistency. Literally, these are the new assignments that can be deduced from the previous assignments and the structure of the constrain sa#sfac#on problem.  There are addi#onal ways to make the algorithm more eﬃcient. So far, we selected an unassigned variable randomly. However, some choices are more likely to bring to a solu#on faster than others. This requires the use of heuris#cs",996,recursive
a7944b43-ab2a-4c07-a9be-35fcfd77716d,Lecture_3.pdf,CSCI_80,10,". So far, we selected an unassigned variable randomly. However, some choices are more likely to bring to a solu#on faster than others. This requires the use of heuris#cs. A heuris#c is a rule of thumb, meaning that, more oDen than not, it will bring to a beMer result than following a naive approach, but it is not guaranteed to do so.  Minimum Remaining Values (MRV) is one such heuris#c. The idea here is that if a variable’s domain was constricted by inference, and now it has only one value leD (or even if it’s two values), then by making this assignment we will reduce the number of backtracks we might need to do later. That is, we will have to make this assignment sooner or later, since it’s inferred from enforcing arc-consistency. If this assignment brings to failure, it is beMer to ﬁnd out about it as soon as possible and not backtrack later.  13",860,recursive
ecd4ae5d-b363-4344-8b3d-b6218b290db6,Lecture_3.pdf,CSCI_80,10,". If this assignment brings to failure, it is beMer to ﬁnd out about it as soon as possible and not backtrack later.  13. Minimum Remaining Values  For example, aDer having narrowed down the domains of variables given the current assignment, using the MRV heuris#c, we will choose variable C next and assign the value Wednesday to it.  The Degree heuris#c relies on the degrees of variables, where a degree is how many arcs connect a variable to other variables. By choosing the variable with the highest degree, with one assignment, we constrain mul#ple other variables, speeding the algorithm’s process.",605,recursive
e3df5599-db4a-4aa4-ba79-447bc7e5c924,Lecture_3.pdf,CSCI_80,11,"14. Degree Heuris&c  For example, all the variables above have domains of the same size. Thus, we should pick a domain with the highest degree, which would be variable E.  Both heuris#cs are not always applicable. For example, when mul#ple variables have the same least number of values in their domain, or when mul#ple variables have the same highest degree.  Another way to make the algorithm more eﬃcient is employing yet another heuris#c when we select a value from the domain of a variable. Here, we would like to use the Least Constraining Values heuris#c, where we select the value that will constrain the least other variables. The idea here is that, while in the degree heuris#c we wanted to use the variable that is more likely to constrain other variables, here we want this variable to place the least constraints on other variables",844,recursive
c22064f7-9f02-4008-acfc-29b36cfb2267,Lecture_3.pdf,CSCI_80,11,". That is, we want to locate what could be the largest poten#al source of trouble (the variable with the highest degree), and then render it the least troublesome that we can (assign the least constraining value to it).  15. Least Constraining Value  For example, let’s consider variable C. If we assign Tuesday to it, we will put a constraint on all of B, D, E, and F. However, if we choose Wednesday, we will put a constraint only on B, D, and E. Therefore, it is probably beMer to go with Wednesday.  To summarize, op#miza#on problems can be formulated in mul#ple ways. Today we considered local search, linear programming, and constraint sa#sfac#on.   Consider the following exam scheduling constraint satisfaction graph, where each node represents a course. Each course is associated with an initial domain of possible exam days (most courses could be on Monday, Tuesday, or Wednesday; a few are already restricted to just a single day)",941,recursive
870e5559-c089-452a-9b77-d2f8b137b9e0,Lecture_3.pdf,CSCI_80,11,". Each course is associated with an initial domain of possible exam days (most courses could be on Monday, Tuesday, or Wednesday; a few are already restricted to just a single day). An edge between two nodes means that those two classes must have exams on different days. After enforcing arc consistency on this entire problem, what are the resulting domains for each of the variables? Give one domain for each variable A, B, C, D, E, F, and G.",444,recursive
f7ffacfb-595c-48d7-9ded-2164c5a21f82,lecture4.pdf,CSCI_80,0,"Introduction to 
Artiﬁcial Intelligence 
with Python",52,recursive
01083e3c-e300-4b1d-8acb-f8dd0c7e641a,lecture4.pdf,CSCI_80,1,Learning,8,recursive
3f615b66-d80d-430a-8ad4-8ecf5a5852ec,lecture4.pdf,CSCI_80,2,Supervised Learning,19,recursive
80deb15c-f247-4d4d-94ca-471b5d37fb0a,lecture4.pdf,CSCI_80,3,"supervised learning
given a data set of input-output pairs, learn 
a function to map inputs to outputs",102,recursive
fa43046d-4c79-4a9b-943e-754aa1e4fb40,lecture4.pdf,CSCI_80,4,"classiﬁcation
supervised learning task of learning a 
function mapping an input point to a 
discrete category",109,recursive
704d9df2-e163-4dec-8650-477cae4e5010,lecture4.pdf,CSCI_80,6,"Date Humidity 
(relative humidity)
Pressure 
(sea level, mb) Rain",65,recursive
629a3592-0a7d-43a4-adcb-8de66b7f2769,lecture4.pdf,CSCI_80,7,"Date Humidity 
(relative humidity)
Pressure 
(sea level, mb) Rain
January 1 93% 999.7 Rain
January 2 49% 1015.5 No Rain
January 3 79% 1031.1 No Rain
January 4 65% 984.9 Rain
January 5 90% 975.2 Rain",198,recursive
77c8877e-8ec4-4177-a395-ad5c94cfe583,lecture4.pdf,CSCI_80,8,"h(humidity, pressure)
f(93, 999.7) = Rain
f(49, 1015.5) = No Rain
f(humidity, pressure)
f(79, 1031.1) = No Rain",111,recursive
69f9dedd-fec9-4eed-8f94-3ff342c95a20,lecture4.pdf,CSCI_80,9,"humidity
pressure",17,recursive
ea73cf6b-0fde-4af0-99f9-cdaf1043ce26,lecture4.pdf,CSCI_80,10,"humidity
pressure",17,recursive
f5b5ad4a-6891-4420-b33e-31551d3736b9,lecture4.pdf,CSCI_80,11,"humidity
pressure",17,recursive
5f5dc77a-c143-40f7-8438-bdc9f7575601,lecture4.pdf,CSCI_80,12,"humidity
pressure",17,recursive
55519b66-22a6-49b3-b8f5-5d9e7b02c01c,lecture4.pdf,CSCI_80,13,"humidity
pressure",17,recursive
49e7e980-3bc9-4fad-b1c9-95b16b4364d0,lecture4.pdf,CSCI_80,14,"nearest-neighbor classiﬁcation
algorithm that, given an input, chooses the 
class of the nearest data point to that input",121,recursive
41da3432-42ae-457b-bde2-9b8a3a8bd063,lecture4.pdf,CSCI_80,15,"humidity
pressure",17,recursive
7f4cfdff-8a03-42a6-874c-7002319dda32,lecture4.pdf,CSCI_80,16,"humidity
pressure",17,recursive
587c81e9-d754-4bd9-abd4-200bfa191196,lecture4.pdf,CSCI_80,17,"humidity
pressure",17,recursive
5b0fa11b-bc7e-4d74-8bfe-791366cc6774,lecture4.pdf,CSCI_80,18,"humidity
pressure",17,recursive
0852af3e-53d9-4505-9196-318e1e54b6b5,lecture4.pdf,CSCI_80,19,"humidity
pressure",17,recursive
befaaeee-7b72-46a4-bf26-6c781bd5b7a5,lecture4.pdf,CSCI_80,20,"humidity
pressure",17,recursive
87496259-9cd0-4e76-ab4e-84a872abb08f,lecture4.pdf,CSCI_80,21,"k-nearest-neighbor classiﬁcation
algorithm that, given an input, chooses the 
most common class out of the k nearest 
data points to that input",143,recursive
610c93ce-8a12-454a-beac-1ce82b12a091,lecture4.pdf,CSCI_80,22,"humidity
pressure",17,recursive
3032e617-54a6-4d30-8875-150629c0b8ef,lecture4.pdf,CSCI_80,23,"humidity
pressure",17,recursive
15a6ff9c-b76f-4b79-8a82-ee75caef13a5,lecture4.pdf,CSCI_80,24,"x1 = Humidity
x2 = Pressure
h(x1, x2) = No Rain otherwise
Rain if   w0 + w1x1 + w2x2  ≥ 0",89,recursive
a2784f1f-8b24-4e7c-b7da-c4fd8e6879bc,lecture4.pdf,CSCI_80,25,"h(x1, x2) = 0 otherwise
1 if   w0 + w1x1 + w2x2  ≥ 0
Weight Vector w: (w0, w1, w2)
Input Vector x: (1, x1, x2)
w · x: w0 + w1x1 + w2x2",134,recursive
4bc289e6-7c87-47bb-bf35-289094a55ba6,lecture4.pdf,CSCI_80,26,"hw(x) =
0 otherwise
1 if  w · x  ≥ 0
Weight Vector w: (w0, w1, w2)
Input Vector x: (1, x1, x2)
w · x: w0 + w1x1 + w2x2",118,recursive
954da10f-3853-4b92-9e8a-5a16c6e802a2,lecture4.pdf,CSCI_80,27,"perceptron learning rule
Given data point  (x, y), update each weight 
according to: 
wi = wi + α(y - hw(x)) × xi",113,recursive
13024386-eb34-478d-b138-55426d40c4ca,lecture4.pdf,CSCI_80,28,"perceptron learning rule
Given data point  (x, y), update each weight 
according to: 
wi = wi + α(actual value - estimate) × xi",127,recursive
01d6ee28-f557-4b08-8644-a9d29484510a,lecture4.pdf,CSCI_80,29,"output
w · x
0
1",16,recursive
19e95322-86b5-42ff-a878-506f767733cf,lecture4.pdf,CSCI_80,30,"humidity
pressure",17,recursive
fa24098d-756a-4a1c-bc1c-c5d89c2e6b18,lecture4.pdf,CSCI_80,31,"humidity
pressure",17,recursive
13dbd31e-cce0-4d98-ab5a-af622c2b0715,lecture4.pdf,CSCI_80,32,"output
w · x
0
1
hard threshold",31,recursive
2824ea4d-4e8d-4a58-ab91-7caa0b1fb750,lecture4.pdf,CSCI_80,33,"output
w · x
0
1
soft threshold",31,recursive
de753e6b-9bc3-43ef-abf8-2259480c7d7e,lecture4.pdf,CSCI_80,34,Support Vector Machines,23,recursive
c7399ad3-2162-4391-aba7-4129c23ccd35,lecture4.pdf,CSCI_80,38,"maximum margin separator
boundary that maximizes the distance 
between any of the data points",93,recursive
80c8af5a-4a20-4076-8cd9-35788e72b0a3,lecture4.pdf,CSCI_80,41,"regression
supervised learning task of learning a 
function mapping an input point to a 
continuous value",105,recursive
1ad04146-55b1-4c6b-8ee8-95fefaad3848,lecture4.pdf,CSCI_80,42,"h(advertising)
f(1200) = 5800
f(2800) = 13400
f(advertising)
f(1800) = 8400",75,recursive
7eb603d0-cb44-40e8-83a9-d7e238456bde,lecture4.pdf,CSCI_80,43,"advertising
sales",17,recursive
8c9ac373-27f2-41b9-b317-b6edfc5a42ac,lecture4.pdf,CSCI_80,44,Evaluating Hypotheses,21,recursive
9091832e-8c24-41fd-8c9f-d9d60a2d809e,lecture4.pdf,CSCI_80,45,"loss function
function that expresses how poorly our 
hypothesis performs",73,recursive
5f41f084-dc79-409f-ab1a-d43495ca44a7,lecture4.pdf,CSCI_80,46,"0-1 loss function
L(actual, predicted) = 
        0 if actual = predicted, 
        1 otherwise",95,recursive
b26eeee5-29f2-4138-923c-b36e98abca9d,lecture4.pdf,CSCI_80,47,"humidity
pressure",17,recursive
fdc01a6c-9e3d-429c-8e3e-59ef70bfcfca,lecture4.pdf,CSCI_80,48,"humidity
pressure 0
0
0
0
0
0
0
0
0 0
0 0
0
00
0 0 0
0 0 0
0 0
0
0
1
1
1
1
0",76,recursive
c6fb4abb-099b-4237-a7a2-c84ff1c60412,lecture4.pdf,CSCI_80,49,"L1 loss function
L(actual, predicted) = | actual - predicted |",62,recursive
f7aad1d8-8d38-48bb-aeba-b76109b9becf,lecture4.pdf,CSCI_80,50,"advertising
sales",17,recursive
a96bb814-f67f-48d5-9e64-f862482c976d,lecture4.pdf,CSCI_80,51,"advertising
sales",17,recursive
22c9c595-8c30-40f7-a9a0-555c21d8d310,lecture4.pdf,CSCI_80,52,"L2 loss function
L(actual, predicted) = (actual - predicted)2",61,recursive
17dd03a1-0039-4d74-86a0-fc12b668dca5,lecture4.pdf,CSCI_80,53,"overﬁtting
a model that fits too closely to a particular 
data set and therefore may fail to generalize 
to future data",119,recursive
ecba6efe-3eff-4521-91a9-fb33fff5f7c3,lecture4.pdf,CSCI_80,54,"humidity
pressure",17,recursive
71717559-670a-49e4-9250-e33311f53eb7,lecture4.pdf,CSCI_80,55,"humidity
pressure",17,recursive
c22c88fe-f42c-43b9-beab-81acc5828998,lecture4.pdf,CSCI_80,56,"humidity
pressure",17,recursive
3910c5a5-0010-403c-965f-41ac0f784f04,lecture4.pdf,CSCI_80,57,"advertising
sales",17,recursive
9fca3bfd-3492-4574-aa1f-dd4c96acee4f,lecture4.pdf,CSCI_80,58,"advertising
sales",17,recursive
860f8e10-f99a-47b5-83b8-15c7665e7e12,lecture4.pdf,CSCI_80,59,"penalizing hypotheses that are more complex 
to favor simpler, more general hypotheses 
cost(h) = loss(h)",105,recursive
f9916f3c-8db1-4d90-9c51-85d610a0a3f3,lecture4.pdf,CSCI_80,60,"penalizing hypotheses that are more complex 
to favor simpler, more general hypotheses 
cost(h) = loss(h) +   complexity(h)",123,recursive
4113312a-cf8e-483e-8fd8-10bece5eef52,lecture4.pdf,CSCI_80,61,"penalizing hypotheses that are more complex 
to favor simpler, more general hypotheses 
cost(h) = loss(h) + λcomplexity(h)",122,recursive
bf6521b9-2bca-40e9-b63c-c08738bb6ff9,lecture4.pdf,CSCI_80,62,"regularization
penalizing hypotheses that are more complex 
to favor simpler, more general hypotheses 
cost(h) = loss(h) + λcomplexity(h)",137,recursive
21ac2e44-2794-48db-ab86-4b49a751be25,lecture4.pdf,CSCI_80,63,"holdout cross-validation
splitting data into a training set and a 
test set, such that learning happens on the 
training set and is evaluated on the test set",157,recursive
f13bc8ea-9c3a-456b-a6e0-26993f977601,lecture4.pdf,CSCI_80,64,"k-fold cross-validation
splitting data into k sets, and experimenting 
k times, using each set as a test set once, 
and using remaining data as training set",156,recursive
fa713c68-bd9c-4e2b-a85b-6c22840ebe9f,lecture4.pdf,CSCI_80,65,scikit-learn,12,recursive
55546fd5-4b6b-4994-bab4-e2078d3c2550,lecture4.pdf,CSCI_80,66,Reinforcement Learning,22,recursive
7e6c6b8d-f262-4a41-b15d-dc97bc6f7414,lecture4.pdf,CSCI_80,67,"reinforcement learning
given a set of rewards or punishments, learn 
what actions to take in the future",103,recursive
e5b94d02-1c79-4c69-b801-8d5abe53d8a3,lecture4.pdf,CSCI_80,68,"Agent
Environment
stateaction reward",36,recursive
55b33fd2-6229-46a7-80c3-2b52ccafb1f3,lecture4.pdf,CSCI_80,69,"Markov Decision Process
model for decision-making, representing 
states, actions, and their rewards",99,recursive
a386a3af-7b47-488d-9ba6-23f7343a8797,lecture4.pdf,CSCI_80,70,"Markov Decision Process
model for decision-making, representing 
states, actions, and their rewards",99,recursive
b5898ab4-cf26-4f9a-9ed5-8e6eda90773f,lecture4.pdf,CSCI_80,71,"X0 X1 X2 X3 X4
Markov Chain",27,recursive
12548bec-ce36-4ea7-8b1d-8188d8d55f62,lecture4.pdf,CSCI_80,74,"r
r
r
r r r
r r r
r r r",23,recursive
b7e0e22c-04ff-407c-b94a-50d2768d9cba,lecture4.pdf,CSCI_80,75,"Markov Decision Process
•Set of states S 
•Set of actions ACTIONS(s) 
•Transition model P(s' | s, a) 
•Reward function R(s, a, s')",130,recursive
9a1a18a4-9ac7-41cf-9a0d-8c6b77bd7044,lecture4.pdf,CSCI_80,84,"Q-learning
method for learning a function Q(s, a), 
estimate of the value of performing action a 
in state s",108,recursive
a55cc20b-8a05-444f-bacf-50ff3203d611,lecture4.pdf,CSCI_80,85,"Q-learning Overview
•Start with Q(s, a) = 0 for all s, a 
•When we taken an action and receive a reward: 
•Estimate the value of Q(s, a) based on current 
reward and expected future rewards 
•Update Q(s, a) to take into account old estimate as 
well as our new estimate",269,recursive
849bb91d-940f-4264-bfc5-a8386c699b7c,lecture4.pdf,CSCI_80,86,"Q-learning
•Start with Q(s, a) = 0 for all s, a 
•Every time we take an action a in state s and observe a 
reward r, we update: 
 
Q(s, a) ← Q(s, a) + α(new value estimate - old value estimate)",193,recursive
109851f9-82f9-4550-87d8-3ff181867bcf,lecture4.pdf,CSCI_80,87,"Q-learning
•Start with Q(s, a) = 0 for all s, a 
•Every time we take an action a in state s and observe a 
reward r, we update: 
 
Q(s, a) ← Q(s, a) + α(new value estimate - Q(s, a))",182,recursive
e6e3b9aa-0976-493f-a4ea-6956b122375b,lecture4.pdf,CSCI_80,88,"Q-learning
•Start with Q(s, a) = 0 for all s, a 
•Every time we take an action a in state s and observe a 
reward r, we update: 
 
Q(s, a) ← Q(s, a) + α((r + future reward estimate) - Q(s, a))",192,recursive
7e2ae1b7-4258-4d89-8089-2ea265b9a415,lecture4.pdf,CSCI_80,89,"Q-learning
•Start with Q(s, a) = 0 for all s, a 
•Every time we take an action a in state s and observe a 
reward r, we update: 
 
Q(s, a) ← Q(s, a) + α((r + maxa' Q(s', a')) - Q(s, a))",185,recursive
42077d82-5ea8-46e1-b851-f0ddbfae60b5,lecture4.pdf,CSCI_80,90,"Q-learning
•Start with Q(s, a) = 0 for all s, a 
•Every time we take an action a in state s and observe a 
reward r, we update: 
 
Q(s, a) ← Q(s, a) + α((r + γ maxa' Q(s', a')) - Q(s, a))",187,recursive
b865c684-6dec-4e5e-98f1-614fd8a77622,lecture4.pdf,CSCI_80,91,"Greedy Decision-Making
•When in state s, choose action a with highest Q(s, a)",77,recursive
6349cb81-0790-4519-87a6-11fda8f3d954,lecture4.pdf,CSCI_80,94,Explore vs. Exploit,19,recursive
e67448f3-89df-43e6-bf5a-1fe7fc4e9c27,lecture4.pdf,CSCI_80,95,"ε-greedy
•Set ε equal to how often we want to move randomly. 
•With probability 1 - ε, choose estimated best move. 
•With probability ε, choose a random move.",158,recursive
439d0ae2-eae3-4915-9f3b-6dce55cd6807,lecture4.pdf,CSCI_80,96,Nim,3,recursive
218db838-eec9-465f-b381-25c8c1bd7253,lecture4.pdf,CSCI_80,105,"function approximation
approximating Q(s, a), often by a function 
combining various features, rather than 
storing one value for every state-action pair",153,recursive
9d63b658-2d7c-4ba7-9b4f-db402a655870,lecture4.pdf,CSCI_80,106,Unsupervised Learning,21,recursive
260a1239-76f3-4412-8419-d07e61852100,lecture4.pdf,CSCI_80,107,"unsupervised learning
given input data without any additional 
feedback, learn patterns",87,recursive
dbc29403-0c3a-4a1b-ba74-bd282c11cd71,lecture4.pdf,CSCI_80,108,Clustering,10,recursive
3a268e53-9642-495f-a43d-0e26539c725e,lecture4.pdf,CSCI_80,109,"clustering
organizing a set of objects into groups in 
such a way that similar objects tend to be in 
the same group",116,recursive
3513a577-3c39-4e08-833c-1f281c956be2,lecture4.pdf,CSCI_80,110,"Some Clustering Applications
•Genetic research 
•Image segmentation 
•Market research 
•Medical imaging 
•Social network analysis.",130,recursive
fda11ee1-acf2-4364-94c7-2a26cab8c309,lecture4.pdf,CSCI_80,111,"k-means clustering
algorithm for clustering data based on 
repeatedly assigning points to clusters and 
updating those clusters' centers",136,recursive
1567f951-eb36-46ae-a6ed-640e4e5682da,lecture4.pdf,CSCI_80,123,"Learning
•Supervised Learning 
•Reinforcement Learning 
•Unsupervised Learning",78,recursive
8ddb0627-388d-43d2-a2e7-0e7c0257ec77,lecture4.pdf,CSCI_80,124,Learning,8,recursive
a1f9ca59-9ea0-429c-a79c-811f3e8cbc7f,lecture4.pdf,CSCI_80,125,"Introduction to 
Artiﬁcial Intelligence 
with Python",52,recursive
ffcd9812-bbdd-4dbb-8737-f09eabbef73f,lecture5.pdf,CSCI_80,0,"Introduction to 
Artiﬁcial Intelligence 
with Python",52,recursive
0bd5216f-2312-4623-b299-d2af6c7b290d,lecture5.pdf,CSCI_80,1,Neural Networks,15,recursive
79b8aa7f-a2a2-45c2-9001-074b7b7adc10,lecture5.pdf,CSCI_80,4,"Neural Networks
•Neurons are connected to and receive electrical 
signals from other neurons. 
•Neurons process input signals and can be activated.",147,recursive
1491726c-5b63-415f-bf86-f5a6f91d8204,lecture5.pdf,CSCI_80,5,"artiﬁcial neural network
mathematical model for learning inspired by 
biological neural networks",96,recursive
4c05364d-f1ca-4f72-85c1-6acfed939ac6,lecture5.pdf,CSCI_80,6,"Artiﬁcial Neural Networks
•Model mathematical function from inputs to outputs 
based on the structure and parameters of the 
network. 
•Allows for learning the network's parameters based 
on data.",196,recursive
d9993037-f089-41f4-8962-c1baaa725902,lecture5.pdf,CSCI_80,10,"(x1, x2)",8,recursive
00728d82-450a-4200-9a43-d3a5fd327389,lecture5.pdf,CSCI_80,11,"h(x1, x2) w0 + w1x1 + w2x2=",27,recursive
571464ff-1d0d-4acd-9d52-918ed38c6805,lecture5.pdf,CSCI_80,12,"h(x1, x2) w0 + w1x1 + w2x2=",27,recursive
eb5ecead-4b44-4cce-be01-35f42b140647,lecture5.pdf,CSCI_80,13,"h(x1, x2) w0 + w1x1 + w2x2=",27,recursive
a9833f3a-0c57-4283-ad8f-58c1693d7e28,lecture5.pdf,CSCI_80,14,"output
w · x
0
1
step function
g(x) = 1 if x ≥ 0, else 0",56,recursive
29a56202-133d-427e-b4ef-b128245c205f,lecture5.pdf,CSCI_80,15,"output
w · x
0
1
step function
g(x) = 1 if x ≥ 0, else 0",56,recursive
810cae43-07aa-4763-9cdb-52535b94f1c3,lecture5.pdf,CSCI_80,16,"output
w · x
0
1
logistic sigmoid
g(x) = ex
ex + 1",50,recursive
64c71a4e-5b02-47bb-96ab-001a878916eb,lecture5.pdf,CSCI_80,17,"output
w · x
0
rectiﬁed linear unit (ReLU)
g(x) = max(0, x)",59,recursive
138f3a31-d37e-490c-81ee-68fb713f2258,lecture5.pdf,CSCI_80,18,"h(x1, x2) g(w0 + w1x1 + w2x2)=",30,recursive
e4b1c6c8-df4f-4e83-851d-e65b0173e254,lecture5.pdf,CSCI_80,19,"h(x1, x2) g(w0 + w1x1 + w2x2)=",30,recursive
233d7833-633b-4b1b-bbb2-6cf3ddd9422b,lecture5.pdf,CSCI_80,22,"x1
x2",5,recursive
4503e96f-86df-421c-8bf4-8c6682fa9b73,lecture5.pdf,CSCI_80,23,"x1
x2
w1
w2",11,recursive
49c85164-3dd1-4e47-aa28-b217b50b5d7e,lecture5.pdf,CSCI_80,24,"x1
x2
w1
w2
g(w0 + w1x1 + w2x2)",31,recursive
dd88efa4-0ec4-431d-81d2-56850c292f46,lecture5.pdf,CSCI_80,25,"x1
x2
w1
w2
g(w0 + w1x1 + w2x2)
w0",34,recursive
67254c68-c4d3-45c1-9ac2-3ee3e2add840,lecture5.pdf,CSCI_80,26,"x1
x2
w1
w2
g(w0 + w1x1 + w2x2)",31,recursive
1eb171b6-1255-41bd-bd26-4e87ea954ed5,lecture5.pdf,CSCI_80,27,"Or
x y f(x, y)
0 0 0
0 1 1
1 0 1
1 1 1",38,recursive
0b340fb0-ff5b-46e9-b48f-bddc828d13d8,lecture5.pdf,CSCI_80,28,"x1
x2
w1
w2
g(w0 + w1x1 + w2x2)
w0",34,recursive
69281bdd-d659-465c-afdb-9fc53c9b9001,lecture5.pdf,CSCI_80,29,"x1
x2
1
1
-1
g(-1 + 1x1 + 1x2)
-1 0 1",37,recursive
58569961-f61e-41b1-bff4-59439366861b,lecture5.pdf,CSCI_80,30,"x1
x2
1
1
-1
g(-1 + 1x1 + 1x2)
-1 0 1
0
0
0",43,recursive
c1278aca-e685-4fb2-9323-ccf2932a7793,lecture5.pdf,CSCI_80,31,"x1
x2
1
1
-1
g(-1 + 1x1 + 1x2)
-1 0 1
0
1
1",43,recursive
bb3b349e-efe7-4c8a-8238-570c0fb88578,lecture5.pdf,CSCI_80,32,"x1
x2
1
1
-1
g(-1 + 1x1 + 1x2)
-1 0 1
1
1
1",43,recursive
8f1b436b-785d-4e39-bc41-9b5b0593dc8c,lecture5.pdf,CSCI_80,33,"And
x y f(x, y)
0 0 0
0 1 0
1 0 0
1 1 1",39,recursive
98a169c8-e86e-41aa-9f07-2862a8128baa,lecture5.pdf,CSCI_80,34,"x1
x2
1
1
-1
g(-1 + 1x1 + 1x2)
-1 0 1",37,recursive
398d49f6-150b-4b0e-960b-91b4b94e7c66,lecture5.pdf,CSCI_80,35,"x1
x2
1
1
-2
g(-2 + 1x1 + 1x2)
-1 0 1",37,recursive
e4a4bba6-2bea-4103-96c6-c900965322fd,lecture5.pdf,CSCI_80,36,"x1
x2
1
1
-2
g(-2 + 1x1 + 1x2)
-1 0 1
1
1
1",43,recursive
0ad83136-d963-4102-b9bb-4721fceba48d,lecture5.pdf,CSCI_80,37,"x1
x2
1
1
-2
g(-2 + 1x1 + 1x2)
-1 0 1
0
1
0",43,recursive
09371185-fcb8-4fd0-8baf-f4b92e2b6310,lecture5.pdf,CSCI_80,39,"humidity
pressure
probability 
of rain",38,recursive
71b6f3ce-03ef-42a5-9c7d-61896ffd46da,lecture5.pdf,CSCI_80,40,"advertising
month
sales",23,recursive
97899ab0-6e05-4720-9955-6dab76c632d3,lecture5.pdf,CSCI_80,43,…,1,recursive
17515e2b-c483-4018-8260-e0fb5919c682,lecture5.pdf,CSCI_80,44,"x1
x2
w1
w2
g(w0 + w1x1 + w2x2)",31,recursive
bc160fd9-317f-4417-8445-2303d4f87eb7,lecture5.pdf,CSCI_80,45,"x1
x2
w1
w3
g(w0 + w1x1 + w2x2 
     + w3x3)
w2
x3",50,recursive
f5209cf0-0498-4e2b-a74a-b23db6d5146c,lecture5.pdf,CSCI_80,46,"x1
x2
x3
x4
x5
w1
w2
w3
w4
w5
g(
5
∑i=1
xiwi + w0)",50,recursive
5c4f031c-21da-4d5b-9fe0-b6b68c6fe3b9,lecture5.pdf,CSCI_80,47,"…
x1
x2
xn-1
xn
w1
w2
wn-1
wn
g(
n
∑i=1
xiwi + w0)",50,recursive
2d0aeb38-fbb2-4add-952c-c4d329c95da8,lecture5.pdf,CSCI_80,48,"gradient descent
algorithm for minimizing loss when training 
neural network",76,recursive
1d904b79-b9b2-42fa-9c7d-48b6ab488478,lecture5.pdf,CSCI_80,49,"Gradient Descent
•Start with a random choice of weights. 
•Repeat: 
•Calculate the gradient based on all data points: 
direction that will lead to decreasing loss. 
•Update weights according to the gradient.",207,recursive
811eb810-7ae1-47dd-aabe-40ff9d187280,lecture5.pdf,CSCI_80,50,"Gradient Descent
•Start with a random choice of weights. 
•Repeat: 
•Calculate the gradient based on all data points: 
direction that will lead to decreasing loss. 
•Update weights according to the gradient.",207,recursive
6051b6f5-3dcc-47e9-a0b3-ff673756baa2,lecture5.pdf,CSCI_80,51,"Stochastic Gradient Descent
•Start with a random choice of weights. 
•Repeat: 
•Calculate the gradient based on one data point: 
direction that will lead to decreasing loss. 
•Update weights according to the gradient.",217,recursive
ab5c442e-b494-4565-a90e-ac63484ffcad,lecture5.pdf,CSCI_80,52,"Mini-Batch Gradient Descent
•Start with a random choice of weights. 
•Repeat: 
•Calculate the gradient based on one small batch: 
direction that will lead to decreasing loss. 
•Update weights according to the gradient.",218,recursive
6ff40b4b-512b-415b-982c-6087d6e0f1bb,lecture5.pdf,CSCI_80,56,"rainy
sunny
cloudy
snowy",24,recursive
97d8d1d1-1c8c-43a7-aff5-09e216946ddb,lecture5.pdf,CSCI_80,57,"rainy
sunny
cloudy
snowy",24,recursive
0a02e862-5ff3-48b9-8a71-b984e4014c02,lecture5.pdf,CSCI_80,58,"rainy
sunny
cloudy
snowy",24,recursive
d9053f27-b3cc-4038-bce3-ad9d670e2e5f,lecture5.pdf,CSCI_80,59,"rainy
sunny
cloudy
snowy",24,recursive
bc4213d1-825d-45f1-8efe-c5f4f56ee56f,lecture5.pdf,CSCI_80,60,"rainy
sunny
cloudy
snowy
0.1
0.1
0.2
0.6",40,recursive
2b26aa47-1085-4d8d-8a82-b3594965b156,lecture5.pdf,CSCI_80,61,"rainy
sunny
cloudy
snowy
0.1
0.1
0.6
0.2",40,recursive
fd6bfc34-661c-4f52-bc03-619d8c079818,lecture5.pdf,CSCI_80,63,"action 1
action 2
action 3
action 4",35,recursive
